,time,MISO,MOSI
753,0.52356484,0x00,0xff
754,0.52356664,0x00,0xff
755,0.52356844,0x00,0xff
756,0.52357024,0x00,0xff
757,0.52357204,0x00,0xff
758,0.52357384,0x00,0xff
759,0.52357564,0x00,0xff
760,0.52357744,0x00,0xff
761,0.52357924,0x00,0xff
762,0.52358104,0x00,0xff
763,0.52358284,0x00,0xff
764,0.52361872,0x00,0xff
765,0.52362052,0x00,0xff
766,0.52362232,0x00,0xff
767,0.52362412,0x00,0xff
768,0.52362592,0x00,0xff
769,0.52362772,0x00,0xff
770,0.52362952,0x00,0xff
771,0.52363132,0x00,0xff
772,0.52363312,0x00,0xff
773,0.52363492,0x00,0xff
774,0.52363672,0x00,0xff
775,0.52363852,0x00,0xff
776,0.52364032,0x00,0xff
777,0.52364212,0x00,0xff
778,0.52364392,0x00,0xff
779,0.52364572,0x00,0xff
780,0.52364752,0x00,0xff
781,0.52364932,0x00,0xff
782,0.52365112,0x00,0xff
783,0.52365292,0x00,0xff
784,0.52365472,0x00,0xff
785,0.52365652,0x00,0xff
786,0.52365832,0x00,0xff
787,0.52366012,0x00,0xff
788,0.52366192,0x00,0xff
789,0.52366372,0x00,0xff
790,0.52366552,0x00,0xff
791,0.52366732,0x00,0xff
792,0.52366912,0x00,0xff
793,0.52370752,0x00,0xff
794,0.52370932,0x00,0xff
795,0.52371112,0x00,0xff
796,0.52371292,0x00,0xff
797,0.52371472,0x00,0xff
798,0.52371652,0x00,0xff
799,0.52371832,0x00,0xff
800,0.52372012,0x00,0xff
801,0.52372192,0x00,0xff
802,0.52372372,0x00,0xff
803,0.52372552,0x00,0xff
804,0.52372732,0x00,0xff
805,0.52372912,0x00,0xff
806,0.52373092,0x00,0xff
807,0.52373272,0x00,0xff
808,0.52373452,0x00,0xff
809,0.52373632,0x00,0xff
810,0.52373812,0x00,0xff
811,0.52373992,0x00,0xff
812,0.52374172,0x00,0xff
813,0.52374352,0x00,0xff
814,0.52374532,0x00,0xff
815,0.52374712,0x00,0xff
816,0.52374892,0x00,0xff
817,0.52375072,0x00,0xff
818,0.52375252,0x00,0xff
819,0.52375432,0x00,0xff
820,0.52375612,0x00,0xff
821,0.52375792,0x00,0xff
822,0.523795,0x00,0xff
823,0.5237968,0x00,0xff
824,0.5237986,0x00,0xff
825,0.5238004,0x00,0xff
826,0.5238022,0x00,0xff
827,0.523804,0x00,0xff
828,0.5238058,0x00,0xff
829,0.5238076,0x00,0xff
830,0.5238094,0x00,0xff
831,0.5238112,0x00,0xff
832,0.523813,0x00,0xff
833,0.5238148,0x00,0xff
834,0.5238166,0x00,0xff
835,0.5238184,0x00,0xff
836,0.5238202,0x00,0xff
837,0.523822,0x00,0xff
838,0.5238238,0x00,0xff
839,0.5238256,0x00,0xff
840,0.5238274,0x00,0xff
841,0.5238292,0x00,0xff
842,0.523831,0x00,0xff
843,0.5238328,0x00,0xff
844,0.5238346,0x00,0xff
845,0.5238364,0x00,0xff
846,0.5238382,0x00,0xff
847,0.52384,0x00,0xff
848,0.5238418,0x00,0xff
849,0.5238436,0x00,0xff
850,0.5238454,0x00,0xff
851,0.52388504,0x00,0xff
852,0.52388684,0x00,0xff
853,0.52388864,0x00,0xff
854,0.52389044,0x00,0xff
855,0.52389224,0x00,0xff
856,0.52389404,0x00,0xff
857,0.52389584,0x00,0xff
858,0.52389764,0x00,0xff
859,0.52389944,0x00,0xff
860,0.52390124,0x00,0xff
861,0.52390304,0x00,0xff
862,0.52390484,0x00,0xff
863,0.52390664,0x00,0xff
864,0.52390844,0x00,0xff
865,0.52391024,0x00,0xff
866,0.52391204,0x00,0xff
867,0.52391384,0x00,0xff
